"id","code_insee","code_postal","ville"
12664,"32121","32600","ENDOUFIELLE"
12665,"32122","32140","ESCLASSAN LABASTIDE"
12666,"32123","32200","ESCORNEBOEUF"
12667,"32124","32220","ESPAON"
12668,"32125","32370","ESPAS"
12669,"32126","32170","ESTAMPES"
12670,"32127","32240","ESTANG"
12671,"32128","32300","ESTIPOUY"
12672,"32129","32380","ESTRAMIAC"
12673,"32130","32450","FAGET ABBATIAL"
12674,"32131","32340","FLAMARENS"
12675,"32132","32500","FLEURANCE"
12676,"32133","32250","FOURCES"
12677,"32134","32490","FREGOUVILLE"
12678,"32135","32400","FUSTEROUAU"
12679,"32136","32160","GALIAX"
12680,"32138","32220","GARRAVET"
12681,"32139","32380","GAUDONVILLE"
12682,"32140","32220","GAUJAC"
12683,"32141","32420","GAUJAN"
12684,"32142","32390","GAVARRET SUR AULOUSTE"
12685,"32143","32480","GAZAUPOUY"
12686,"32144","32230","GAZAX ET BACCARISSE"
12687,"32145","32720","GEE RIVIERE"
12688,"32146","32340","GIMBREDE"
12689,"32147","32200","GIMONT"
12690,"32148","32200","GISCARO"
12691,"32149","32330","GONDRIN"
12692,"32150","32500","GOUTZ"
12693,"32151","32400","GOUX"
12694,"32152","32730","HAGET"
12695,"32153","32550","HAULIES"
12696,"32154","32120","HOMPS"
12697,"32155","32460","LE HOUGA"
12698,"32156","32300","IDRAC RESPAILLES"
12699,"32157","32270","L ISLE ARNE"
12700,"32158","32380","L ISLE BOUZON"
12701,"32159","32300","L ISLE DE NOE"
12702,"32160","32600","L ISLE JOURDAIN"
12703,"32161","32400","IZOTGES"
12704,"32162","32360","JEGUN"
12705,"32163","32160","JU BELLOC"
12706,"32164","32230","JUILLAC"
12707,"32165","32200","JUILLES"
12708,"32166","32190","JUSTIAN"
12709,"32167","32170","LAAS"
12710,"32168","32250","LABARRERE"
12711,"32169","32260","LABARTHE"
12712,"32170","32400","LABARTHETE"
12713,"32171","32130","LABASTIDE SAVES"
12714,"32172","32300","LABEJAN"
12715,"32173","32120","LABRIHE"
12716,"32174","32230","LADEVEZE RIVIERE"
12717,"32175","32230","LADEVEZE VILLE"
12718,"32176","32700","LAGARDE"
12719,"32177","32300","LAGARDE HACHAN"
12720,"32178","32310","LAGARDERE"
12721,"32180","32330","LAGRAULET DU GERS"
12722,"32181","32170","LAGUIAN MAZOUS"
12723,"32182","32130","LAHAS"
12724,"32183","32810","LAHITTE"
12725,"32184","32500","LALANNE"
12726,"32185","32140","LALANNE ARQUE"
12727,"32186","32260","LAMAGUERE"
12728,"32187","32300","LAMAZERE"
12729,"32188","32500","LAMOTHE GOAS"
12730,"32189","32240","LANNEMAIGNAN"
12731,"32190","32190","LANNEPAX"
12732,"32191","32110","LANNE SOUBIRAN"
12733,"32192","32400","LANNUX"
12734,"32193","32150","LAREE"
12735,"32194","32100","LARRESSINGLE"
12736,"32195","32480","LARROQUE ENGALIN"
12737,"32196","32410","LARROQUE ST SERNIN"
12738,"32197","32100","LARROQUE SUR L OSSE"
12739,"32198","32450","LARTIGUE"
12740,"32199","32160","LASSERADE"
12741,"32200","32550","LASSERAN"
12742,"32201","32550","LASSEUBE PROPRE"
12743,"32202","32110","LAUJUZAN"
12744,"32203","32330","LAURAET"
12745,"32204","32360","LAVARDENS"
12746,"32205","32230","LAVERAET"
12747,"32206","32220","LAYMONT"
12748,"32207","32810","LEBOULIN"
12749,"32208","32700","LECTOURE"
12750,"32209","32400","LELIN LAPUJOLLE"
12751,"32210","32600","LIAS"
12752,"32211","32240","LIAS D ARMAGNAC"
12753,"32212","32480","LIGARDES"
12754,"32213","32220","LOMBEZ"
12755,"32214","32110","LOUBEDAT"
12756,"32215","32300","LOUBERSAN"
12757,"32216","32140","LOURTIES MONBRUN"
12758,"32217","32230","LOUSLITGES"
12759,"32218","32290","LOUSSOUS DEBAT"
12760,"32219","32290","LUPIAC"
12761,"32220","32110","LUPPE VIOLLES"
12762,"32221","32270","LUSSAN"
12763,"32222","32110","MAGNAN"
12764,"32223","32380","MAGNAS"
12765,"32224","32310","MAIGNAUT TAUZIA"
12766,"32225","32730","MALABAT"
12767,"32226","32170","MANAS BASTANOUS"
12768,"32227","32370","MANCIET"
12769,"32228","32140","MANENT MONTANE"
12770,"32229","32120","MANSEMPUY"
12771,"32230","32310","MANSENCOME"
12772,"32231","32190","MARAMBAT"
12773,"32232","32120","MARAVAT"
12774,"32233","32230","MARCIAC"
12775,"32234","32490","MARESTAING"
12776,"32235","32290","MARGOUET MEYMES"
12777,"32236","32150","MARGUESTAU"
12778,"32237","32270","MARSAN"
12779,"32238","32170","MARSEILLAN"
12780,"32239","32700","MARSOLAN"
12781,"32240","32230","MASCARAS"
12782,"32241","32700","MAS D AUVIGNON"
12783,"32242","32140","MASSEUBE"
12784,"32243","32240","MAULEON D ARMAGNAC"
12785,"32244","32400","MAULICHERES"
12786,"32245","32400","MAUMUSSON LAGUIAN"
12787,"32246","32240","MAUPAS"
12788,"32247","32200","MAURENS"
12789,"32248","32380","MAUROUX"
12790,"32249","32120","MAUVEZIN"
12791,"32250","32420","MEILHAN"
12792,"32251","32360","MERENS"
12793,"32252","32170","MIELAN"
12794,"32253","32340","MIRADOUX"
12795,"32254","32300","MIRAMONT D ASTARAC"
12796,"32255","32390","MIRAMONT LATOUR"
12797,"32256","32300","MIRANDE"
12798,"32257","32350","MIRANNES"
12799,"32258","32390","MIREPOIX"
12800,"32260","32420","MONBARDON"
12801,"32261","32130","MONBLANC"
12802,"32262","32600","MONBRUN"
12803,"32263","32300","MONCASSIN"
12804,"32264","32150","MONCLAR"
12805,"32265","32300","MONCLAR SUR LOSSE"
12806,"32266","32260","MONCORNEIL GRAZAN"
12807,"32267","32260","MONFERRAN PLAVES"
12808,"32268","32490","MONFERRAN SAVES"
12809,"32269","32120","MONFORT"
12810,"32270","32220","MONGAUSY"
12811,"32271","32240","MONGUILHEM"
12812,"32272","32140","MONLAUR BERNET"
12813,"32273","32230","MONLEZUN"
12814,"32274","32240","MONLEZUN D ARMAGNAC"
12815,"32275","32170","MONPARDIAC"
12816,"32276","32220","MONTADET"
12817,"32277","32220","MONTAMAT"
12818,"32278","32300","MONTAUT"
12819,"32279","32810","MONTAUT LES CRENEAUX"
12820,"32280","32140","MONT D ASTARAC"
12821,"32281","32170","MONT DE MARRAST"
12822,"32282","32550","MONTEGUT"
12823,"32283","32730","MONTEGUT ARROS"
12824,"32284","32220","MONTEGUT SAVES"
12825,"32285","32320","MONTESQUIOU"
12826,"32286","32390","MONTESTRUC SUR GERS"
12827,"32287","32420","MONTIES"
12828,"32288","32200","MONTIRON"
12829,"32289","32220","MONTPEZAT"
12830,"32290","32250","MONTREAL"
12831,"32291","32240","MORMES"
12832,"32292","32330","MOUCHAN"
12833,"32293","32300","MOUCHES"
12834,"32294","32190","MOUREDE"
12835,"32295","32130","NIZAS"
12836,"32296","32110","NOGARO"
12837,"32297","32130","NOILHAN"
12838,"32298","32270","NOUGAROULET"
12839,"32299","32800","NOULENS"
12840,"32300","32260","ORBESSAN"
12841,"32301","32350","ORDAN LARROQUE"
12842,"32302","32260","ORNEZAN"
12843,"32303","32230","PALLANNE"
12844,"32304","32140","PANASSAC"
12845,"32305","32110","PANJAS"
12846,"32306","32500","PAUILHAC"
12847,"32307","32550","PAVIE"
12848,"32308","32130","PEBEES"
12849,"32309","32420","PELLEFIGUE"
12850,"32310","32460","PERCHEDE"
12851,"32311","32700","PERGAIN TAILLAC"
12852,"32312","32550","PESSAN"
12853,"32313","32380","PESSOULENS"
12854,"32314","32340","PEYRECAVE"
12855,"32315","32320","PEYRUSSE GRANDE"
12856,"32316","32360","PEYRUSSE MASSAS"
12857,"32317","32230","PEYRUSSE VIEILLE"
12858,"32318","32500","PIS"
12859,"32319","32160","PLAISANCE"
12860,"32320","32340","PLIEUX"
12861,"32321","32130","POLASTRON"
12862,"32322","32130","POMPIAC"
12863,"32323","32300","PONSAMPERE"
12864,"32324","32300","PONSAN SOUBIRAN"
12865,"32325","32290","POUYDRAGUIN"
12866,"32326","32320","POUYLEBON"
12867,"32327","32260","POUY LOUBRIN"
12868,"32328","32480","POUY ROQUELAURE"
12869,"32329","32390","PRECHAC"
12870,"32330","32160","PRECHAC SUR ADOUR"
12871,"32331","32810","PREIGNAN"
12872,"32332","32190","PRENERON"
12873,"32333","32400","PROJAN"
12874,"32334","32600","PUJAUDRAN"
12875,"32335","32120","PUYCASQUIER"
12876,"32336","32220","PUYLAUSIC"
12877,"32337","32390","PUYSEGUR"
12878,"32338","32800","RAMOUZENS"
12879,"32339","32600","RAZENGUES"
12880,"32340","32800","REANS"
12881,"32341","32390","REJAUMONT"
12882,"32342","32230","RICOURT"
12883,"32343","32320","RIGUEPEU"
12884,"32344","32400","RISCLE"
12885,"32345","32480","LA ROMIEU"
12886,"32346","32190","ROQUEBRUNE"
12887,"32347","32390","ROQUEFORT"
12888,"32348","32810","ROQUELAURE"
12889,"32349","32430","ROQUELAURE ST AUBIN"
12890,"32350","32100","ROQUEPINE"
12891,"32351","32310","ROQUES"
12892,"32352","32190","ROZES"
12893,"32353","32420","SABAILLAN"
12894,"32354","32290","SABAZAN"
12895,"32355","32170","SADEILLAN"
12896,"32356","32200","ST ANDRE"
12897,"32357","32430","STE ANNE"
12898,"32358","32340","ST ANTOINE"
12899,"32359","32120","ST ANTONIN"
12900,"32360","32350","ST ARAILLES"
12901,"32361","32300","ST ARROMAN"
12902,"32362","32160","ST AUNIX LENGROS"
12903,"32363","32300","STE AURENCE CAZAUX"
12904,"32364","32700","ST AVIT FRANDAT"
12905,"32365","32140","ST BLANCARD"
12906,"32366","32120","ST BRES"
12907,"32367","32320","ST CHRISTAUD"
12908,"32368","32390","STE CHRISTIE"
12909,"32369","32370","STE CHRISTIE D ARMAGNAC"
12910,"32370","32380","ST CLAR"
12911,"32371","32380","ST CREAC"
12912,"32372","32430","ST CRICQ"
12913,"32373","32170","STE DODE"
12914,"32374","32450","ST ELIX"
12915,"32375","32300","ST ELIX THEUX"
12916,"32376","32120","STE GEMME"
12917,"32377","32430","ST GEORGES"
12918,"32378","32400","ST GERME"
12919,"32379","32200","ST GERMIER"
12920,"32380","32110","ST GRIEDE"
12921,"32381","32550","ST JEAN LE COMTAL"
12922,"32382","32190","ST JEAN POUTGE"
12923,"32383","32230","ST JUSTIN"
12924,"32384","32360","ST LARY"
12925,"32385","32380","ST LEONARD"
12926,"32386","32220","ST LIZIER DU PLANTE"
12927,"32387","32220","ST LOUBE"
12928,"32388","32200","STE MARIE"
12929,"32389","32300","ST MARTIN"
12930,"32390","32110","ST MARTIN D ARMAGNAC"
12931,"32391","32480","ST MARTIN DE GOYNE"
12932,"32392","32450","ST MARTIN GIMOIS"
12933,"32393","32300","ST MAUR"
12934,"32394","32300","ST MEDARD"
12935,"32395","32700","STE MERE"
12936,"32396","32700","ST MEZARD"
12937,"32397","32300","ST MICHEL"
12938,"32398","32400","ST MONT"
12939,"32399","32120","ST ORENS"
12940,"32400","32100","ST ORENS POUY PETIT"
12941,"32401","32300","ST OST"
12942,"32402","32190","ST PAUL DE BAISE"
12943,"32403","32290","ST PIERRE D AUBEZIES"
12944,"32404","32310","ST PUY"
12945,"32405","32500","STE RADEGONDE"
12946,"32406","32270","ST SAUVY"
12947,"32407","32220","ST SOULAN"
12948,"32408","32370","SALLES D ARMAGNAC"
12949,"32409","32140","SAMARAN"
12950,"32410","32130","SAMATAN"
12951,"32411","32260","SANSAN"
12952,"32412","32450","SARAMON"
12953,"32413","32420","SARCOS"
12954,"32414","32400","SARRAGACHIES"
12955,"32415","32170","SARRAGUZAN"
12956,"32416","32120","SARRANT"
12957,"32417","32500","LA SAUVETAT"
12958,"32418","32220","SAUVETERRE"
12959,"32419","32300","SAUVIAC"
12960,"32420","32220","SAUVIMONT"
12961,"32421","32130","SAVIGNAC MONA"
12962,"32422","32230","SCIEURAC ET FLOURES"
12963,"32423","32190","SEAILLES"
12964,"32424","32400","SEGOS"
12965,"32425","32600","SEGOUFIELLE"
12966,"32426","32260","SEISSAN"
12967,"32427","32230","SEMBOUES"
12968,"32428","32450","SEMEZIES CACHAN"
12969,"32429","32700","SEMPESSERRE"
12970,"32430","32140","SERE"
12971,"32431","32120","SEREMPUY"
12972,"32432","32130","SEYSSES SAVES"
12973,"32433","32420","SIMORRE"
12974,"32434","32110","SION"
12975,"32435","32430","SIRAC"
12976,"32436","32120","SOLOMIAC"
12977,"32437","32110","SORBETS"
12978,"32438","32260","TACHOIRES"
12979,"32439","32400","TARSAC"
12980,"32440","32160","TASQUE"
12981,"32441","32120","TAYBOSC"
12982,"32442","32700","TERRAUBE"
12983,"32443","32400","TERMES D ARMAGNAC"
12984,"32444","32430","THOUX"
12985,"32445","32160","TIESTE URAGNOUX"
12986,"32446","32170","TILLAC"
12987,"32447","32450","TIRENT PONTEJAC"
12988,"32448","32430","TOUGET"
12989,"32449","32240","TOUJOUSE"
12990,"32450","32230","TOURDUN"
12991,"32451","32420","TOURNAN"
12992,"32452","32380","TOURNECOUPE"
12993,"32453","32390","TOURRENQUETS"
12994,"32454","32450","TRAVERSERES"
12995,"32455","32230","TRONCENS"
12996,"32456","32190","TUDELLE"
12997,"32457","32500","URDENS"
12998,"32458","32110","URGOSSE"
12999,"32459","32310","VALENCE SUR BAISE"
13000,"32460","32720","VERGOIGNAN"
13001,"32461","32400","VERLUS"
13002,"32462","32190","VIC FEZENSAC"
13003,"32463","32400","VIELLA"
13004,"32464","32730","VILLECOMTAL SUR ARROS"
13005,"32465","32420","VILLEFRANCHE"
13006,"32466","32300","VIOZAN"
13007,"32467","32200","ST CAPRAIS"
13008,"32468","32140","AUSSOS"
13009,"33001","33230","ABZAC"
13010,"33002","33124","AILLAS"
13011,"33003","33440","AMBARES ET LAGRAVE"
13012,"33004","33810","AMBES"
13013,"33005","33510","ANDERNOS LES BAINS"
13014,"33006","33390","ANGLADE"
13015,"33007","33640","ARBANATS"
13016,"33008","33760","ARBIS"
13017,"33009","33120","ARCACHON"
13018,"33010","33460","ARCINS"
13019,"33011","33740","ARES"
13020,"33012","33460","ARSAC"
13021,"33013","33370","ARTIGUES PRES BORDEAUX"
13022,"33014","33570","LES ARTIGUES DE LUSSAC"
13023,"33015","33500","ARVEYRES"
13024,"33016","33240","ASQUES"
13025,"33017","33430","AUBIAC"
13026,"33018","33240","AUBIE ET ESPESSAS"
13027,"33019","33980","AUDENGE"
13028,"33020","33790","AURIOLLES"
13029,"33021","33124","AUROS"
13030,"33022","33480","AVENSAN"
13031,"33023","33640","AYGUEMORTE LES GRAVES"
13032,"33024","33190","BAGAS"
13033,"33025","33760","BAIGNEAUX"
13034,"33026","33730","BALIZAC"
13035,"33027","33190","BARIE"
13036,"33028","33750","BARON"
13037,"33029","33114","LE BARP"
13038,"33030","33720","BARSAC"
13039,"33031","33190","BASSANNE"
13040,"33032","33530","BASSENS"
13041,"33033","33880","BAURECH"
13042,"33034","33230","BAYAS"
13043,"33035","33710","BAYON SUR GIRONDE"
13044,"33036","33430","BAZAS"
13045,"33037","33640","BEAUTIRAN"
13046,"33038","33340","BEGADAN"
13047,"33039","33130","BEGLES"
13048,"33040","33410","BEGUEY"
13049,"33042","33830","BELIN BELIET"
13050,"33043","33760","BELLEBAT"
13051,"33044","33760","BELLEFOND"
13052,"33045","33350","BELVES DE CASTILLON"
13053,"33046","33430","BERNOS BEAULAC"
13054,"33047","33390","BERSON"
13055,"33048","33124","BERTHEZ"
13056,"33049","33750","BEYCHAC ET CAILLAU"
13057,"33050","33210","BIEUJAC"
13058,"33051","33380","BIGANOS"
13059,"33052","33500","LES BILLAUX"
13060,"33053","33430","BIRAC"
13061,"33054","33190","BLAIGNAC"
13062,"33055","33340","BLAIGNAN"
13063,"33056","33290","BLANQUEFORT"
13064,"33057","33540","BLASIMON"
13065,"33058","33390","BLAYE"
13066,"33059","33670","BLESIGNAC"
13067,"33060","33210","BOMMES"
13068,"33061","33370","BONNETAN"
13069,"33062","33910","BONZAC"
13070,"33063","33000","BORDEAUX"
13071,"33063","33100","BORDEAUX"
13072,"33063","33200","BORDEAUX"
13073,"33063","33300","BORDEAUX"
13074,"33063","33800","BORDEAUX"
13075,"33064","33350","BOSSUGAN"
13076,"33065","33270","BOULIAC"
13077,"33066","33190","BOURDELLES"
13078,"33067","33710","BOURG"
13079,"33068","33113","BOURIDEYS"
13080,"33069","33110","LE BOUSCAT"
13081,"33070","33480","BRACH"
13082,"33071","33420","BRANNE"
13083,"33072","33124","BRANNENS"
13084,"33073","33820","BRAUD ET ST LOUIS"
13085,"33074","33124","BROUQUEYRAN"
13086,"33075","33520","BRUGES"
13087,"33076","33720","BUDOS"
13088,"33077","33650","CABANAC ET VILLAGRAINS"
13089,"33078","33420","CABARA"
13090,"33079","33750","CADARSAC"
13091,"33080","33140","CADAUJAC"
13092,"33081","33410","CADILLAC"
13093,"33082","33240","CADILLAC EN FRONSADAIS"
13094,"33083","33750","CAMARSAC"
13095,"33084","33880","CAMBES"
13096,"33085","33360","CAMBLANES ET MEYNAC"
13097,"33086","33420","CAMIAC ET ST DENIS"
13098,"33087","33190","CAMIRAN"
13099,"33088","33660","CAMPS SUR L ISLE"
13100,"33089","33390","CAMPUGNAN"
13101,"33090","33610","CANEJAN"
13102,"33091","33460","CANTENAC"
13103,"33092","33760","CANTOIS"
13104,"33093","33550","CAPIAN"
13105,"33094","33220","CAPLONG"
13106,"33095","33840","CAPTIEUX"
13107,"33096","33560","CARBON BLANC"
13108,"33097","33121","CARCANS"
13109,"33098","33410","CARDAN"
13110,"33099","33360","CARIGNAN DE BORDEAUX"
13111,"33100","33390","CARS"
13112,"33101","33390","CARTELEGUE"
13113,"33102","33190","CASSEUIL"
13114,"33103","33540","CASTELMORON D ALBRET"
13115,"33104","33480","CASTELNAU DE MEDOC"
13116,"33105","33540","CASTELVIEL"
13117,"33106","33210","CASTETS EN DORTHE"
13118,"33107","33210","CASTILLON DE CASTETS"
13119,"33108","33350","CASTILLON LA BATAILLE"
13120,"33109","33640","CASTRES GIRONDE"
13121,"33111","33490","CAUDROT"
13122,"33112","33540","CAUMONT"
13123,"33113","33690","CAUVIGNAC"
13124,"33114","33620","CAVIGNAC"
13125,"33115","33113","CAZALIS"
13126,"33116","33430","CAZATS"
13127,"33117","33790","CAZAUGITAT"
13128,"33118","33360","CENAC"
13129,"33119","33150","CENON"
13130,"33120","33720","CERONS"
13131,"33121","33760","CESSAC"
13132,"33122","33610","CESTAS"
13133,"33123","33620","CEZAC"
13134,"33124","33230","CHAMADELLE"
13135,"33125","33250","CISSAC MEDOC"
13136,"33126","33920","CIVRAC DE BLAYE"
13137,"33127","33350","CIVRAC SUR DORDOGNE"
13138,"33128","33340","CIVRAC EN MEDOC"
13139,"33129","33540","CLEYRAC"
13140,"33130","33210","COIMERES"
13141,"33131","33540","COIRAC"
13142,"33132","33710","COMPS"
13143,"33133","33890","COUBEYRAC"
13144,"33134","33340","COUQUEQUES"
13145,"33135","33760","COURPIAC"
13146,"33136","33580","COURS DE MONSEGUR"
13147,"33137","33690","COURS LES BAINS"
13148,"33138","33230","COUTRAS"
13149,"33139","33580","COUTURES"
13150,"33140","33670","CREON"
13151,"33141","33750","CROIGNON"
13152,"33142","33620","CUBNEZAIS"
13153,"33143","33240","CUBZAC LES PONTS"
13154,"33144","33430","CUDOS"
13155,"33145","33670","CURSAN"
13156,"33146","33460","CUSSAC FORT MEDOC"
13157,"33147","33420","DAIGNAC"
13158,"33148","33420","DARDENAC"
13159,"33149","33540","DAUBEZE"
13160,"33150","33580","DIEULIVOL"
13161,"33151","33860","DONNEZAC"
13162,"33152","33410","DONZAC"
13163,"33153","33350","DOULEZON"
13164,"33154","33230","LES EGLISOTTES ET CHALAURES"
13165,"33155","33840","ESCAUDES"
13166,"33156","33760","ESCOUSSANS"
13167,"33157","33420","ESPIET"
13168,"33158","33190","LES ESSEINTES"
13169,"33159","33820","ETAULIERS"
13170,"33160","33220","EYNESSE"
13171,"33161","33390","EYRANS"
13172,"33162","33320","EYSINES"
13173,"33163","33760","FALEYRAS"
13174,"33164","33210","FARGUES"
13175,"33165","33370","FARGUES ST HILAIRE"
13176,"33166","33230","LE FIEU"
13177,"33167","33270","FLOIRAC"
13178,"33168","33350","FLAUJAGUES"
13179,"33169","33190","FLOUDES"
13180,"33170","33190","FONTET"
13181,"33171","33190","FOSSES ET BALEYSSAC"
13182,"33172","33390","FOURS"
13183,"33173","33570","FRANCS"
13184,"33174","33126","FRONSAC"
13185,"33175","33760","FRONTENAC"
13186,"33176","33410","GABARNAC"
13187,"33177","33340","GAILLAN EN MEDOC"
13188,"33178","33430","GAJAC"
13189,"33179","33133","GALGON"
13190,"33180","33430","GANS"
13191,"33181","33350","GARDEGAN ET TOURTIRAC"
13192,"33182","33710","GAURIAC"
13193,"33183","33240","GAURIAGUET"
13194,"33184","33920","GENERAC"
13195,"33185","33420","GENISSAC"
13196,"33186","33890","GENSAC"
13197,"33187","33190","GIRONDE SUR DROPT"
13198,"33188","33840","GISCOS"
13199,"33189","33540","GORNAC"
13200,"33190","33840","GOUALADE"
13201,"33191","33660","GOURS"
13202,"33192","33170","GRADIGNAN"
13203,"33193","33590","GRAYAN ET L HOPITAL"
13204,"33194","33420","GREZILLAC"
13205,"33195","33690","GRIGNOLS"
13206,"33196","33420","GUILLAC"
13207,"33197","33720","GUILLOS"
13208,"33198","33230","GUITRES"
13209,"33199","33470","GUJAN MESTRAS"
13210,"33200","33185","LE HAILLAN"
13211,"33201","33550","HAUX"
13212,"33202","33125","HOSTENS"
13213,"33203","33990","HOURTIN"
13214,"33204","33190","HURE"
13215,"33205","33720","ILLATS"
13216,"33206","33640","ISLE ST GEORGES"
13217,"33207","33450","IZON"
13218,"33208","33590","JAU DIGNAC ET LOIRAC"
13219,"33209","33420","JUGAZAN"
13220,"33210","33890","JUILLAC"
13221,"33211","33460","LABARDE"
13222,"33212","33690","LABESCAU"
13223,"33213","33650","LA BREDE"
13224,"33214","33680","LACANAU"
13225,"33215","33760","LADAUX"
13226,"33216","33124","LADOS"
13227,"33218","33230","LAGORCE"
13228,"33219","33240","LA LANDE DE FRONSAC"
13229,"33220","33460","LAMARQUE"
13230,"33221","33190","LAMOTHE LANDERRON"
13231,"33222","33500","LALANDE DE POMEROL"
13232,"33223","33790","LANDERROUAT"
13233,"33224","33540","LANDERROUET SUR SEGUR"
13234,"33225","33720","LANDIRAS"
13235,"33226","33550","LANGOIRAN"
13236,"33227","33210","LANGON"
13237,"33228","33710","LANSAC"
13238,"33229","33138","LANTON"
13239,"33230","33620","LAPOUYADE"
13240,"33231","33410","LAROQUE"
13241,"33232","33840","LARTIGUE"
13242,"33233","33620","LARUSCADE"
13243,"33234","33360","LATRESNE"
13244,"33235","33690","LAVAZAN"
13245,"33236","33950","LEGE CAP FERRET"
13246,"33236","33970","LEGE CAP FERRET"
13247,"33237","33210","LEOGEATS"
13248,"33238","33850","LEOGNAN"
13249,"33239","33840","LERM ET MUSSET"
13250,"33240","33340","LESPARRE MEDOC"
13251,"33241","33550","LESTIAC SUR GARONNE"
13252,"33242","33220","LES LEVES ET THOUMEYRAGUES"
13253,"33243","33500","LIBOURNE"
13254,"33244","33430","LIGNAN DE BAZAS"
13255,"33245","33360","LIGNAN DE BORDEAUX"
13256,"33246","33220","LIGUEUX"
